query	hit	cobertura_query	cobertura_hit	identidad	evalue	bitscore	especie_hit	titulo_hit
lcl|NC_002745.2_prot_WP_000625878.1_638	VFG044251(gb|WP_000136636)	100.0	100.0	33.141	1.71e-52	176.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044251(gb|WP_000136636) (sirC) staphyloferrin B ABC transporter permease subunit SirC [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000634098.1_444	VFG044286(gb|WP_012367521)	96.34551495016612	88.46153846153847	36.093	5.3199999999999993e-48	163.0	Proteus mirabilis HI4320	VFG044286(gb|WP_012367521) (PMI_RS01140) cysteine synthase family protein [Proteobactin (VF1252) - Nutritional/Metabolic factor (VFC0272)] [Proteus mirabilis HI4320]
lcl|NC_002745.2_prot_WP_000634589.1_2255	VFG006485(gb|WP_011578338)	86.0	77.05882352941177	30.075	4.52e-13	63.2	Helicobacter acinonychis str. Sheeba	VFG006485(gb|WP_011578338) (ureE) urease accessory protein (ureE), metallochaperone [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter acinonychis str. Sheeba]
lcl|NC_002745.2_prot_WP_000635623.1_2668	VFG014106(gb|NP_251842)	96.875	99.00990099009901	35.5	4.0199999999999997e-38	130.0	Pseudomonas aeruginosa PAO1	VFG014106(gb|NP_251842) (hisH2) imidazole glycerol phosphate synthase subunit HisH [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
lcl|NC_002745.2_prot_WP_000645452.1_261	VFG014968(gb|WP_002551374)	86.58536585365853	85.88709677419355	30.303	2.17e-27	105.0	Pseudomonas syringae pv. phaseolicola 1448A	VFG014968(gb|WP_002551374) (algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. phaseolicola 1448A]
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049852(gb|WP_000645787)	100.0	100.0	100.0	0.0	1589.0	Staphylococcus aureus subsp. aureus JH1	VFG049852(gb|WP_000645787) (adsA) Adenosine synthase A [AdsA (VF0422) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus JH1]
lcl|NC_002745.2_prot_WP_000653261.1_2659	VFG001284(gb|WP_000653261)	100.0	100.0	100.0	1.74e-133	371.0	Staphylococcus aureus subsp. aureus MW2	VFG001284(gb|WP_000653261) (icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000655881.1_291	VFG049700(gb|WP_000655881)	100.0	100.0	100.0	6.4300000000000006e-164	451.0	Staphylococcus aureus subsp. aureus JH9	VFG049700(gb|WP_000655881) (esaE) type VII secretion system chaperone protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus JH9]
lcl|NC_002745.2_prot_WP_000659319.1_1064	VFG013266(gb|WP_011271949)	94.87179487179488	97.43589743589743	42.268	4.01e-41	137.0	Haemophilus influenzae 86-028NP	VFG013266(gb|WP_011271949) (orfM) deoxyribonucleotide triphosphate pyrophosphatase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP]
lcl|NC_002745.2_prot_WP_000659683.1_2658	VFG004467(gb|WP_011302061)	100.0	99.09909909909909	52.727	1.03e-75	227.0	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	VFG004467(gb|WP_011302061) (SSP_RS00305) capsular polysaccharide biosynthesis protein CapA [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305]
lcl|NC_002745.2_prot_WP_000667126.1_1594	VFG013197(gb|WP_011608705)	98.14814814814815	94.41176470588235	44.444	6.94e-94	282.0	Haemophilus somnus 2336	VFG013197(gb|WP_011608705) (hemB) porphobilinogen synthase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]
lcl|NC_002745.2_prot_WP_000668175.1_154	VFG005068(gb|WP_000668175)	100.0	100.0	100.0	0.0	756.0	Staphylococcus aureus subsp. aureus Mu50	VFG005068(gb|WP_000668175) (SAV_RS00935) O-antigen ligase family protein [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_000668818.1_935	VFG032201(gb|WP_012985237)	99.6951219512195	99.69788519637463	53.333	6.35e-126	363.0	Listeria seeligeri serovar 1/2b str. SLCC3954	VFG032201(gb|WP_012985237) (lplA1) lipoate protein ligase [LplA1 (VF0347) - Nutritional/Metabolic factor (VFC0272)] [Listeria seeligeri serovar 1/2b str. SLCC3954]
lcl|NC_002745.2_prot_WP_000669014.1_401	VFG004959(gb|WP_000669014)	100.0	100.0	100.0	1.07e-165	456.0	Staphylococcus aureus subsp. aureus N315	VFG004959(gb|WP_000669014) (set6) superantigen-like protein SSL1 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000669537.1_1072	VFG049876(gb|WP_000702263)	98.27586206896552	96.55172413793103	45.614	8e-27	95.9	Staphylococcus aureus subsp. aureus MW2	VFG049876(gb|WP_000702263) (scn) complement inhibitor SCIN [SCIN (VF0425) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000670950.1_1047	VFG001324(gb|WP_000670950)	100.0	100.0	100.0	3.1400000000000002e-77	222.0	Staphylococcus aureus subsp. aureus str. Newman	VFG001324(gb|WP_000670950) (isdG) iron-regulated surface determinant protein G [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000673034.1_408	VFG004942(gb|WP_000673034)	100.0	100.0	100.0	2.44e-168	462.0	Staphylococcus aureus subsp. aureus N315	VFG004942(gb|WP_000673034) (set12) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000673051.1_410	VFG004886(gb|WP_000673051)	100.0	100.0	100.0	1.38e-165	455.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG004886(gb|WP_000673051) (set39) superantigen-like protein SSL10 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_000676539.1_959	VFG004781(gb|WP_000676539)	100.0	100.0	100.0	0.0	689.0	Staphylococcus aureus subsp. aureus N315	VFG004781(gb|WP_000676539) (sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000680945.1_2643	VFG023552(gb|WP_193374428)	88.31658291457286	79.50617283950618	32.208	1.15e-104	340.0	Mycobacterium sp. JDM601	VFG023552(gb|WP_193374428) (secA2) accessory Sec system translocase SecA2 [Accessory secretion factor (VF0808) - Others (VFC0346)] [Mycobacterium sp. JDM601]
lcl|NC_002745.2_prot_WP_000683940.1_1485	VFG039691(gb|NP_821046)	25.683060109289617	89.52380952380952	34.737	5.68e-14	67.4	Coxiella burnetii RSA 493	VFG039691(gb|NP_821046) (CBU_2076) Coxiella Dot/Icm type IVB secretion system translocated effector  [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493]
lcl|NC_002745.2_prot_WP_000688122.1_1258	VFG052855(gb|WP_011187133.1)	81.84615384615384	70.04950495049505	34.028	1.69e-39	143.0	Borrelia bavariensis PBi	VFG052855(gb|WP_011187133.1) (guaB) inosine-5'-monophosphate dehydrogenase [GuaA/B (VF1377) - Nutritional/Metabolic factor (VFC0272)] [Borrelia bavariensis PBi]
lcl|NC_002745.2_prot_WP_000688492.1_1987	VFG032679(gb|WP_014091621)	100.0	98.7603305785124	42.975	8.39e-68	209.0	Listeria ivanovii subsp. ivanovii PAM 55	VFG032679(gb|WP_014091621) (agrA) LytTR family DNA-binding domain-containing protein [AgrA/AgrC (VF0793) - Regulation (VFC0301)] [Listeria ivanovii subsp. ivanovii PAM 55]
lcl|NC_002745.2_prot_WP_000692504.1_125	VFG048909(gb|WP_041165171)	79.63917525773196	77.8688524590164	30.721	2.87e-24	102.0	Klebsiella variicola At-22	VFG048909(gb|WP_041165171) (KVAR_RS07850) glycosyltransferase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]
lcl|NC_002745.2_prot_WP_000692648.1_2361	VFG009608(gb|WP_011730341)	89.40269749518305	84.48905109489051	60.86	0.0	609.0	Mycobacterium smegmatis str. MC2 155	VFG009608(gb|WP_011730341) (narH) nitrate reductase subunit beta [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis str. MC2 155]
lcl|NC_002745.2_prot_WP_000697220.1_1470	VFG045998(gb|WP_001025179)	81.17283950617283	70.71240105540898	36.264	1.7599999999999998e-52	177.0	Escherichia coli NA114	VFG045998(gb|WP_001025179) (hcpB) type II secretion system protein GspE [Hemorrhagic E.coli pilus (HCP) (VF1141) - Adherence (VFC0001)] [Escherichia coli NA114]
lcl|NC_002745.2_prot_WP_000697334.1_2067	VFG048979(gb|WP_031592319)	88.48920863309353	86.80555555555556	33.333	4.15e-14	64.7	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	VFG048979(gb|WP_031592319) (KPN_RS13505) protein-tyrosine-phosphatase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
lcl|NC_002745.2_prot_WP_000697877.1_2617	VFG006821(gb|WP_003729795)	100.0	99.11111111111111	47.321	2.74e-66	204.0	Listeria welshimeri serovar 6b str. SLCC5334	VFG006821(gb|WP_003729795) (virR) two-component system response regulator VirR [VirR/VirS (VF0791) - Regulation (VFC0301)] [Listeria welshimeri serovar 6b str. SLCC5334]
lcl|NC_002745.2_prot_WP_000702262.1_1885	VFG049879(gb|WP_000702262)	100.0	100.0	100.0	8.000000000000001e-79	227.0	Staphylococcus aureus subsp. aureus N315	VFG049879(gb|WP_000702262) (scn) complement inhibitor SCIN [SCIN (VF0425) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000702778.1_694	VFG000670(gb|NP_706258)	94.80122324159021	98.70550161812298	44.695	1.33e-83	254.0	Shigella flexneri 2a str. 301	VFG000670(gb|NP_706258) (gtrB) bactoprenol glucosyl transferase [LPS (VF0124) - Immune modulation (VFC0258)] [Shigella flexneri 2a str. 301]
lcl|NC_002745.2_prot_WP_000705657.1_405	VFG004951(gb|WP_000705657)	100.0	100.0	100.0	0.0	589.0	Staphylococcus aureus subsp. aureus N315	VFG004951(gb|WP_000705657) (set9) superantigen-like protein SSL4 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000706315.1_2356	VFG045728(gb|WP_003635449)	99.53917050691244	95.4337899543379	36.574	7.12e-41	138.0	Legionella longbeachae NSW150	VFG045728(gb|WP_003635449) (letA) UvrY/SirA/GacA family response regulator transcription factor [LetA/S (VF0262) - Regulation (VFC0301)] [Legionella longbeachae NSW150]
lcl|NC_002745.2_prot_WP_000710555.1_91	VFG016327(gb|WP_000069636)	97.86585365853658	96.35258358662614	37.994	3.3100000000000006e-73	229.0	Bacillus thuringiensis str. Al Hakam	VFG016327(gb|WP_000069636) (piplc) phosphatidylinositol diacylglycerol-lyase [Phosphatidylinositol-specific phospholipase C (PI-PLC) (VF0661) - Exotoxin (VFC0235)] [Bacillus thuringiensis str. Al Hakam]
lcl|NC_002745.2_prot_WP_000711896.1_875	VFG043006(gb|WP_000828633)	92.14659685863874	80.95238095238095	35.556	1.5e-17	76.6	Streptococcus agalactiae COH1	VFG043006(gb|WP_000828633) (lepB) signal peptidase I [RlrA islet (VF0529) - Adherence (VFC0001)] [Streptococcus agalactiae COH1]
lcl|NC_002745.2_prot_WP_000713847.1_1761	VFG004997(gb|WP_000713847)	100.0	100.0	100.0	2.12e-177	486.0	Staphylococcus aureus subsp. aureus N315	VFG004997(gb|WP_000713847) (sei) staphylococcal enterotoxin type I [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000718953.1_2011	VFG009376(gb|WP_003893754)	97.89473684210526	94.41624365482234	39.062	1.27e-41	139.0	Mycobacterium smegmatis str. MC2 155	VFG009376(gb|WP_003893754) (leuD) 3-isopropylmalate dehydratase small subunit [Leucine synthesis (VF0814) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis str. MC2 155]
lcl|NC_002745.2_prot_WP_000721336.1_2471	VFG016433(gb|WP_000757777)	99.30555555555556	97.9381443298969	72.028	2.37e-151	424.0	Bacillus thuringiensis str. Al Hakam	VFG016433(gb|WP_000757777) (galU) UTP--glucose-1-phosphate uridylyltransferase GalU [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus thuringiensis str. Al Hakam]
lcl|NC_002745.2_prot_WP_000723418.1_2063	VFG005132(gb|WP_000723437)	100.0	98.4251968503937	60.8	2.51e-174	490.0	Staphylococcus aureus subsp. aureus MSSA476	VFG005132(gb|WP_000723437) (cap8P) type 8 capsular polysaccharide synthesis protein Cap8P [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MSSA476]
lcl|NC_002745.2_prot_WP_000723436.1_160	VFG005130(gb|WP_000723436)	100.0	100.0	100.0	0.0	785.0	Staphylococcus aureus subsp. aureus Mu50	VFG005130(gb|WP_000723436) (cap8P) type 8 capsular polysaccharide synthesis protein Cap8P [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_000723836.1_2663	VFG001288(gb|WP_000723836)	100.0	100.0	100.0	0.0	692.0	Staphylococcus aureus subsp. aureus MW2	VFG001288(gb|WP_000723836) (icaC) intercellular adhesion protein C, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000727645.1_1886	VFG049867(gb|WP_000727645)	100.0	100.0	100.0	5.2099999999999995e-106	298.0	Staphylococcus aureus subsp. aureus N315	VFG049867(gb|WP_000727645) (chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000728068.1_785	VFG043451(gb|WP_000728056)	100.0	100.0	98.529	0.0	672.0	Staphylococcus aureus subsp. aureus COL	VFG043451(gb|WP_000728056) (emp) extracellular matrix protein-binding adhesin Emp [Emp (VF0998) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus COL]
lcl|NC_002745.2_prot_WP_000728765.1_106	VFG004649(gb|WP_000728765)	100.0	100.0	100.0	0.0	886.0	Staphylococcus aureus subsp. aureus N315	VFG004649(gb|WP_000728765) (spa) Immunoglobulin G binding protein A precursor [SpA (VF0017) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000728958.1_284	VFG018103(gb|WP_000728958)	100.0	100.0	100.0	0.0	2045.0	Staphylococcus aureus subsp. aureus Mu3	VFG018103(gb|WP_000728958) (esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]
lcl|NC_002745.2_prot_WP_000731644.1_654	VFG043453(gb|WP_001829380)	90.18867924528301	74.38271604938272	49.378	7.979999999999999e-74	228.0	Staphylococcus epidermidis ATCC 12228	VFG043453(gb|WP_001829380) (aae) autolysin/adhesin Aae [SE2319 (VF1000) - Adherence (VFC0001)] [Staphylococcus epidermidis ATCC 12228]
lcl|NC_002745.2_prot_WP_000732324.1_818	VFG045346(gb|WP_011149697)	97.8021978021978	97.39776951672863	35.448	9.34e-44	149.0	Vibrio vulnificus YJ016	VFG045346(gb|WP_011149697) (IlpA) immunogenic lipoprotein A  [IlpA (VF0513) - Adherence (VFC0001)] [Vibrio vulnificus YJ016]
lcl|NC_002745.2_prot_WP_000736082.1_124	VFG016416(gb|WP_000060578)	81.73913043478261	86.40350877192982	43.0	9.240000000000001e-47	154.0	Bacillus thuringiensis serovar konkukian str. 97-27	VFG016416(gb|WP_000060578) (BT9727_RS25850) sugar transferase [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus thuringiensis serovar konkukian str. 97-27]
lcl|NC_002745.2_prot_WP_000736712.1_1758	VFG005003(gb|WP_000736712)	100.0	100.0	100.0	0.0	528.0	Staphylococcus aureus subsp. aureus N315	VFG005003(gb|WP_000736712) (seg) staphylococcal enterotoxin type G [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000737654.1_620	VFG045614(gb|WP_002286843)	98.38187702265373	96.20253164556962	53.871	4.03e-111	324.0	Enterococcus faecium Aus0004	VFG045614(gb|WP_002286843) (efaA) endocarditis specific antigen [EfaA (VF0354) - Adherence (VFC0001)] [Enterococcus faecium Aus0004]
lcl|NC_002745.2_prot_WP_000739531.1_1081	VFG004920(gb|WP_000781345)	92.5311203319502	92.3076923076923	30.172	1.79e-09	56.2	Staphylococcus aureus subsp. aureus MW2	VFG004920(gb|WP_000781345) (set20) superantigen-like protein SSL5 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000744096.1_226	VFG004658(gb|WP_000744096)	100.0	100.0	100.0	0.0	1344.0	Staphylococcus aureus subsp. aureus N315	VFG004658(gb|WP_000744096) (coa) staphylocoagulase precursor [Staphylocoagulase (VF0421) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000745891.1_2623	VFG004632(gb|WP_000745891)	100.0	100.0	100.0	0.0	1691.0	Staphylococcus aureus subsp. aureus N315	VFG004632(gb|WP_000745891) (clfB) Clumping factor B, adhesin [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000746599.1_1956	VFG004988(gb|WP_000746599)	100.0	100.0	100.0	1.94e-175	481.0	Staphylococcus aureus RF122	VFG004988(gb|WP_000746599) (sell) staphylococcal enterotoxin L precursor [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus RF122]
lcl|NC_002745.2_prot_WP_000753319.1_750	VFG043452(gb|WP_001170264)	81.36200716845879	72.45508982035928	33.197	2.59e-19	86.3	Staphylococcus aureus subsp. aureus COL	VFG043452(gb|WP_001170264) (aaa) autolysin/adhesin Aaa [SACOL0507 (VF0999) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus COL]
lcl|NC_002745.2_prot_WP_000754443.1_729	VFG005812(gb|WP_000858246)	81.57894736842105	84.42367601246106	33.688	1.51e-41	147.0	Streptococcus pneumoniae D39	VFG005812(gb|WP_000858246) (piuA) siderophore ABC transporter substrate-binding protein [Pneumococcal iron uptake (VF1066) - Nutritional/Metabolic factor (VFC0272)] [Streptococcus pneumoniae D39]
lcl|NC_002745.2_prot_WP_000759366.1_2501	VFG043009(gb|WP_032456235)	92.71844660194175	74.91408934707904	30.18	1.06e-14	70.9	Streptococcus agalactiae COH1	VFG043009(gb|WP_032456235) (SAN_RS08730) class C sortase [RlrA islet (VF0529) - Adherence (VFC0001)] [Streptococcus agalactiae COH1]
lcl|NC_002745.2_prot_WP_000767028.1_1116	VFG049120(gb|WP_012737535)	98.82075471698113	94.70198675496688	30.023	9.97e-55	187.0	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	VFG049120(gb|WP_012737535) (allB) allantoinase [Allantion utilization (VF0572) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
lcl|NC_002745.2_prot_WP_000769160.1_414	VFG004933(gb|WP_000769160)	100.0	100.0	100.0	1.44e-166	458.0	Staphylococcus aureus subsp. aureus N315	VFG004933(gb|WP_000769160) (set15) superantigen-like protein SSL11 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000769694.1_890	VFG017229(gb|WP_000769694)	100.0	100.0	100.0	8.750000000000001e-103	290.0	Staphylococcus aureus subsp. aureus JH1	VFG017229(gb|WP_000769694) (eap/map) MAP domain-containing protein [Eap/Map (VF0016) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus JH1]
lcl|NC_002745.2_prot_WP_000769705.1_2165	VFG017229(gb|WP_000769694)	100.0	98.61111111111111	46.259	5.77e-36	120.0	Staphylococcus aureus subsp. aureus JH1	VFG017229(gb|WP_000769694) (eap/map) MAP domain-containing protein [Eap/Map (VF0016) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus JH1]
lcl|NC_002745.2_prot_WP_000769820.1_407	VFG004945(gb|WP_000769820)	100.0	100.0	100.0	2.6700000000000003e-166	457.0	Staphylococcus aureus subsp. aureus N315	VFG004945(gb|WP_000769820) (set11) superantigen-like protein SSL7 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000774556.1_1843	VFG043491(gb|WP_001124831)	97.90104947526237	95.15418502202643	35.426	2.93e-135	412.0	Leptospira interrogans serovar Lai str. 56601	VFG043491(gb|WP_001124831) (ligA) NAD-dependent DNA ligase LigA [LigA (VF1220) - Adherence (VFC0001)] [Leptospira interrogans serovar Lai str. 56601]
lcl|NC_002745.2_prot_WP_000778500.1_409	VFG004939(gb|WP_000778500)	100.0	100.0	100.0	2.69e-169	465.0	Staphylococcus aureus subsp. aureus N315	VFG004939(gb|WP_000778500) (set13) superantigen-like protein SSL9 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000779504.1_159	VFG005121(gb|WP_000779504)	100.0	100.0	100.0	0.0	860.0	Staphylococcus aureus subsp. aureus Mu50	VFG005121(gb|WP_000779504) (cap8O) type 8 capsular polysaccharide synthesis protein Cap8O [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_000779749.1_1427	VFG009346(gb|WP_011727304)	90.77490774907749	91.25874125874125	30.566	3.5800000000000004e-33	122.0	Mycobacterium smegmatis str. MC2 155	VFG009346(gb|WP_011727304) (proC) pyrroline-5-carboxylate reductase [Proline synthesis (VF0812) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis str. MC2 155]
lcl|NC_002745.2_prot_WP_000781349.1_406	VFG004948(gb|WP_000781349)	100.0	100.0	100.0	1.34e-172	474.0	Staphylococcus aureus subsp. aureus N315	VFG004948(gb|WP_000781349) (set10) superantigen-like protein SSL5 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000782121.1_1775	VFG032908(gb|WP_014093538)	92.8125	93.89830508474576	32.154	1.1600000000000001e-29	114.0	Listeria ivanovii subsp. ivanovii PAM 55	VFG032908(gb|WP_014093538) (prsA2) post translocation chaperone PrsA2 [PrsA2 (VF0449) - Post-translational modification (VFC0315)] [Listeria ivanovii subsp. ivanovii PAM 55]
lcl|NC_002745.2_prot_WP_000782463.1_1751	VFG004864(gb|WP_000782463)	100.0	100.0	100.0	0.0	671.0	Staphylococcus aureus subsp. aureus N315	VFG004864(gb|WP_000782463) (lukD) bi-component leukocidin LukED subunit D [LukED (VF0991) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000782622.1_402	VFG004956(gb|WP_000782622)	100.0	100.0	100.0	3.38e-169	465.0	Staphylococcus aureus subsp. aureus N315	VFG004956(gb|WP_000782622) (set7) superantigen-like protein SSL2 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000783428.1_2390	VFG001275(gb|WP_000783428)	100.0	100.0	100.0	0.0	668.0	Staphylococcus aureus subsp. aureus MW2	VFG001275(gb|WP_000783428) (hlgB) gamma-hemolysin component B [Gamma-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000789821.1_1042	VFG001319(gb|WP_000789821)	100.0	100.0	100.0	1.05e-165	456.0	Staphylococcus aureus subsp. aureus str. Newman	VFG001319(gb|WP_000789821) (isdC) iron-regulated surface determinant protein C [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000791411.1_1953	VFG044014(gb|WP_000791407)	100.0	100.0	99.715	0.0	717.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG044014(gb|WP_000791407) (lukH) bi-component leukocidin LukGH subunit H [PVL (VF0018) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_000791581.1_1071	VFG004494(gb|WP_000791581)	100.0	100.0	100.0	2.22e-121	338.0	Staphylococcus aureus subsp. aureus N315	VFG004494(gb|WP_000791581) (efb) complement convertase inhibitor Efb [Fibrinogen binding protein efb (VF0996) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000791702.1_784	VFG002418(gb|WP_000791729)	100.0	100.0	69.65	0.0	654.0	Staphylococcus aureus subsp. aureus str. Newman	VFG002418(gb|WP_000791729) (vWbp) secreted von Willebrand factor-binding protein precursor [VWbp (VF0420) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000792559.1_2387	VFG049886(gb|WP_000792559)	100.0	100.0	100.0	0.0	883.0	Staphylococcus aureus subsp. aureus JH1	VFG049886(gb|WP_000792559) (sbi) IgG-binding protein SBI [Sbi (VF0423) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus JH1]
lcl|NC_002745.2_prot_WP_000793607.1_1082	VFG015903(gb|WP_011169509)	99.09909909909909	98.77675840978593	43.333	1.4799999999999999e-90	273.0	Pseudomonas syringae pv. phaseolicola 1448A	VFG015903(gb|WP_011169509) (argK) ornithine carbamoyltransferase [Phytotoxin phaseolotoxin (VF0917) - Exotoxin (VFC0235)] [Pseudomonas syringae pv. phaseolicola 1448A]
lcl|NC_002745.2_prot_WP_000794565.1_200	VFG045470(gb|AAM75247)	96.92307692307692	95.45454545454545	44.444	2.03e-11	53.1	Enterococcus faecalis str. MMH594	VFG045470(gb|AAM75247) (cylR2) cytolysin regulator R2 [Cytolysin (VF0356) - Exotoxin (VFC0235)] [Enterococcus faecalis str. MMH594]
lcl|NC_002745.2_prot_WP_000794614.1_2475	VFG004623(gb|WP_000794614)	100.0	100.0	100.0	0.0	2083.0	Staphylococcus aureus subsp. aureus N315	VFG004623(gb|WP_000794614) (fnbA) fibronectin-binding protein A [FnBPs (VF0010) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
